50.450953522427525,30.466729402542118
50.45077773048119,30.466669634523008
50.45060193853486,30.466609866503898
50.450426146588526,30.466550098484788
50.45025035464219,30.46649033046568
50.45007456269586,30.46643056244657
50.44989877074953,30.46637079442746
50.449722978803194,30.46631102640835
50.44954718685686,30.46625125838924
50.44937139491053,30.46619149037013
50.449195602964195,30.46613172235102
50.44901981101786,30.46607195433191
50.4488401306661,30.466084726592182
50.448660450314335,30.466097498852456
50.44848076996257,30.46611027111273
50.44830347167102,30.466157813228488
50.44812885377823,30.466225537189473
50.4479613775592,30.46632854959306
50.44779390134018,30.46643156199665
50.44762642512115,30.46653457440024
50.447458948902124,30.466637586803827
50.44729118263312,30.466739427131653
50.44712341636412,30.46684126745948
50.44695565009512,30.466943107787305
50.44678788382612,30.46704494811513
50.44666432290914,30.467129954442463
50.446625084264646,30.46692727697516
50.44658584562015,30.466724599507856
50.44654660697565,30.466521922040553
50.446507368331154,30.46631924457325
50.44646812968666,30.466116567105946
50.44642889104216,30.465913889638642
50.44638965239766,30.46571121217134
50.446350413753166,30.465508534704036
50.44631117510867,30.465305857236732
50.44627193646417,30.46510317976943
50.446232697819674,30.464900502302125
50.44619345917518,30.464697824834822
50.44615422053068,30.46449514736752
50.44611498188618,30.464292469900215
50.446075743241686,30.46408979243291
50.44603650459719,30.46388711496561
50.44599726595269,30.463684437498305
50.445958027308194,30.463481760031
50.4459187886637,30.463279082563698
50.4458795500192,30.463076405096395
50.4458563876747,30.46286771581739
50.445833225330205,30.462659026538383
50.44581006298571,30.462450337259376
50.44580073798302,30.46223900892285
50.445791412980334,30.462027680586324
50.4457885216826,30.461815894227904
50.44578563038487,30.461604107869483
50.44579671480941,30.46139298910586
50.445807799233954,30.461181870342237
50.4458188836585,30.460970751578614
50.44583859033965,30.46076118880646
50.4458582970208,30.46055162603431
50.44587800370195,30.460342063262157
50.4458977103831,30.460132500490005
50.4459214580986,30.45992397302059
50.445945205814105,30.459715445551176
50.44596895352961,30.45950691808176
50.44599270124511,30.459298390612346
50.4460189989118,30.459090618345073
50.4460452965785,30.4588828460778
50.44607159424519,30.458675073810525
50.44609789191188,30.45846730154325
50.446124189578576,30.458259529275978
50.44615048724527,30.458051757008704
50.44617678491196,30.45784398474143
50.446203082578656,30.457636212474156
50.44622938024535,30.457428440206883
50.4462581587577,30.457221479042246
50.44628693727005,30.45701451787761
50.446315715782404,30.456807556712974
50.446344494294756,30.456600595548338
50.44637327280711,30.4563936343837
50.44640205131946,30.456186673219065
50.44643082983181,30.45597971205443
50.44645960834416,30.455772750889793
50.446488386856515,30.455565789725156
50.44651716536887,30.45535882856052
50.44654594388122,30.455151867395884
50.44657472239357,30.454944906231248
50.44660350090592,30.45473794506661
50.446624534318275,30.45452869707437
50.44664556773063,30.454319449082128
50.44666660114298,30.454110201089886
50.44668763455533,30.453900953097644
50.44670366391672,30.453690614860797
50.44671476527929,30.453479494225363
50.446725866641856,30.45326837358993
50.44683147637405,30.453136574026594
50.44691952302182,30.452976078696377
50.44695357777199,30.45277109851107
50.446987632522166,30.452566118325766
50.44702168727234,30.45236113814046
50.44705574202251,30.452156157955155
